NUM_TURNO;DESCRICAO_CARGO;NOME_CANDIDATO;SEQUENCIAL_CANDIDATO;NUMERO_CANDIDATO;DES_SITUACAO_CANDIDATURA;NUMERO_PARTIDO;SIGLA_PARTIDO;NOME_PARTIDO;DESCRICAO_OCUPACAO;DATA_NASCIMENTO;DESCRICAO_SEXO;DESCRICAO_GRAU_INSTRUCAO;DESC_SIT_TOT_TURNO
1;VEREADOR;NELSON BIENTINEZ FILHO;34532;28010;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;10/11/1947;MASCULINO;SUPERIOR COMPLETO;#NULO#
1;VEREADOR;NELSON LUIS BOCHENEK;22159;10145;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;EMPRESÁRIO;09/05/1967;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;NELSON LUIZ MALINOWSKI;7521;33660;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;SERVIDOR PÚBLICO FEDERAL;24/09/1956;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;NELSON RODRIGUES DO AMARAL;26769;17777;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;COMERCIANTE;27/03/1956;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;NELY LIDIA VALENTE ALMEIDA;7946;45677;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;VEREADOR;03/03/1935;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;NEMÉSIO XAVIER DE FRANÇA FILHO;28680;15678;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;MILITAR REFORMADO;21/02/1956;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;NESTOR SARAIVA;7810;25600;DEFERIDO;25;DEM;DEMOCRATAS;OUTROS;14/03/1951;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;NEY DE LUCCA MECKING;28681;15000;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;ADVOGADO;27/08/1953;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;NEY JOÃO RIBAS DE ANDRADE;32334;28553;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;23/08/1960;MASCULINO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;NILSON BARBOSA PEREIRA;7524;33100;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;11/10/1972;MASCULINO;SUPERIOR INCOMPLETO;NÃO ELEITO
1;VEREADOR;NILSON MESQUITA;7628;43025;DEFERIDO;43;PV;PARTIDO VERDE;GERENTE;25/04/1964;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;NILSON SALES;26635;23500;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;OUTROS;23/02/1973;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;NILTON DA SILVA REIS;7811;25066;DEFERIDO;25;DEM;DEMOCRATAS;PROFESSOR DE ENSINO MÉDIO;07/12/1968;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;NILTON FERREIRA BRANDAO;33308;13123;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;PROFESSOR DE ENSINO SUPERIOR;26/02/1960;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;NIRCE DA SILVA DE SOUZA;7310;40321;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;AGENTE DE SAÚDE E SANITARISTA;16/04/1973;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;NIVALDO APARECIDO ALDIGUERI;7526;33077;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;COMERCIANTE;10/07/1958;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO ELEITO
1;VEREADOR;NIXON ALEXSANDRO FIORI;7311;40300;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;EMPRESÁRIO;05/02/1976;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;NOEMI FROES DOS SANTOS;26770;17222;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SERVIDOR PÚBLICO ESTADUAL;09/05/1960;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;NOEMIA DE SOUZA E SILVA ALVES ROCHA;28682;15007;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;DONA DE CASA;07/07/1961;FEMININO;ENSINO MÉDIO COMPLETO;ELEITO
1;VEREADOR;NOEMIA MARIA REFOSCO;7739;13555;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;COMERCIANTE;11/12/1955;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;NORCA GORDAS BATISTA;26642;23456;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;PROFESSOR DE ENSINO MÉDIO;10/10/1957;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;ODAIR CALDEIRA PEDROZA;7740;13131;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;11/05/1963;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;ODILON VOLKMANN;7947;45555;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;COMERCIANTE;18/12/1950;MASCULINO;ENSINO MÉDIO COMPLETO;MÉDIA
1;VEREADOR;ODINIR BARBOZA;7528;33000;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;SERVIDOR PÚBLICO ESTADUAL;11/07/1961;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;ODISNEI NUNES DOS SANTOS;28683;15515;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;COMERCIANTE;27/01/1964;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;OILSON ANTONIO ALVES;30496;65105;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;25/10/1976;MASCULINO;ENSINO MÉDIO INCOMPLETO;NÃO ELEITO
1;VEREADOR;OLGA MARIA SOUZA DE ALMEIDA;28312;12312;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;OUTROS;29/10/1969;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;OMAR SABBAG FILHO;7948;45080;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PROFESSOR DE ENSINO SUPERIOR;31/10/1953;MASCULINO;SUPERIOR COMPLETO;MÉDIA
1;VEREADOR;ONÓRIO JOSÉ BERNARDES;28314;12512;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;15/05/1958;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;ORLANDO ANTUNES MARTINS;7529;33333;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;COMERCIANTE;20/12/1949;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;ORLANDO ANZOATEGUI JUNIOR;7949;45234;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;ADVOGADO;28/02/1971;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;ORLANDO BERTOLDI NETO;113;11041;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;EMPRESÁRIO;30/01/1967;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;ORLANDO DE OLIVEIRA FILHO;26771;17706;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;COMERCIÁRIO;12/07/1960;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;ORLANDO ROBERTO DA SILVA;7741;13600;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;APOSENTADO (EXCETO SERVIDOR PÚBLICO);23/12/1933;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;OSCALINO DE MELO;26649;23555;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;OUTROS;13/04/1950;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;OSCAR FREDERICO POSTAREK ADAMS;26654;23004;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;EMPRESÁRIO;31/01/1979;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;OSEIAS FRANÇA DOS REIS;32335;28012;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;20/04/1963;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;OSMAR LUIZ LAMONATO;27001;17001;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;VIGILANTE;13/10/1960;MASCULINO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
1;VEREADOR;OSMAR SEBASTIÃO CORRÊA;32336;28555;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;14/03/1964;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;OSNIN NUNES SOARES;7312;40800;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;INDUSTRIAL;06/09/1943;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;OSVALDO BUSKEI;7883;20113;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;COMERCIANTE;25/12/1944;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;OSVALDO DOS SANTOS;22161;10444;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;ADVOGADO;13/07/1952;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;OSWALDO LUIZ CARDOSO DA SILVA;32337;14900;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;08/09/1952;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;OSWALDO MACEDO DE CASTRO;30497;65618;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;SERVIDOR PÚBLICO CIVIL APOSENTADO;14/03/1936;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;OTAVIO AUGUSTO CARVALHO ALVES;7742;13061;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;SERVIDOR PÚBLICO FEDERAL;01/03/1960;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;OTILIO RIBAS DE OLIVEIRA JUNIOR;32338;14143;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;JORNALISTA E REDATOR;17/12/1975;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;PASCOALINO DE STEFANO;7530;33156;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;18/09/1961;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;PAULO AFONSO NASCIMENTO;7884;20123;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;JORNALISTA E REDATOR;01/12/1961;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;PAULO CESAR BUENO;7531;33552;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;09/07/1961;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO ELEITO
1;VEREADOR;PAULO CESAR VELOSO;26658;23798;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;COMERCIANTE;26/04/1974;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;PAULO CEZAR NEGRÃO;22164;10210;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;EMPRESÁRIO;08/12/1960;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;PAULO DUARTE;26662;23025;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;OUTROS;18/02/1955;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;PAULO FRANCISCO COELHO SOARES;7950;45010;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;MÉDICO;06/04/1963;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;PAULO FRANCISCO SURIANO;26772;17300;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SERVIDOR PÚBLICO ESTADUAL;28/04/1961;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;PAULO FROTE;7951;45626;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;VEREADOR;03/05/1957;MASCULINO;SUPERIOR COMPLETO;ELEITO
1;VEREADOR;PAULO HEITOR MARTINS;7743;31123;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;SERVIDOR PÚBLICO FEDERAL;01/01/1972;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;PAULO HENRIQUE CARRANO SANTOS;7812;25011;DEFERIDO;25;DEM;DEMOCRATAS;ADVOGADO;16/01/1970;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;PAULO HENRIQUE GONZAGA DE OLIVEIRA;114;11100;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;CONTADOR;20/09/1960;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;PAULO JESUS DE MATOS;26666;23100;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;EMPRESÁRIO;26/12/1960;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;PAULO MAZZA DE SOUZA;7629;43434;DEFERIDO;43;PV;PARTIDO VERDE;VETERINÁRIO;16/12/1958;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;PAULO MOSIMANN DA SILVA;115;11555;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;JORNALISTA E REDATOR;16/11/1958;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;PAULO ROBERTO COSTA DOS SANTOS;28684;15050;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;ADMINISTRADOR;31/07/1953;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;PAULO ROBERTO FELICIO;7313;40690;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;OUTROS;03/08/1960;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
1;VEREADOR;PAULO ROBERTO FONTINELLI;26670;23450;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;MÉDICO;11/12/1963;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;PAULO ROBERTO JUK;34538;28114;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;MÚSICO;09/11/1956;MASCULINO;SUPERIOR INCOMPLETO;#NULO#
1;VEREADOR;PAULO ROBERTO WESCHER;7813;25251;DEFERIDO;25;DEM;DEMOCRATAS;GERENTE;06/11/1968;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;PAULO SALAMUNI;7630;43243;DEFERIDO;43;PV;PARTIDO VERDE;VEREADOR;24/10/1960;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;PAULO VITOR DA SILVA;32339;14333;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;EMPRESÁRIO;17/07/1959;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;PAULO WOTKOSKI FILHO;7814;25699;DEFERIDO;25;DEM;DEMOCRATAS;EMPRESÁRIO;11/05/1949;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;PEDRO CORDEIRO DOS SANTOS;22167;10888;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);29/06/1962;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;PEDRO PAULO COSTA;7744;13111;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;PROFESSOR DE ENSINO MÉDIO;04/07/1967;MASCULINO;SUPERIOR COMPLETO;ELEITO
1;VEREADOR;PEDRO PITARCH FORCADELL;7952;45001;RENÚNCIA;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;EMPRESÁRIO;16/03/1945;MASCULINO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;PRISCILA SANTOS;116;11008;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;ADVOGADO;11/02/1977;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;RAFAEL DE TARSO SCHROEDER;26674;23041;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;PUBLICITÁRIO;19/04/1982;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;RAFAEL XAVIER SCHWARTZ;28685;15600;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;ADVOGADO;20/08/1980;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;RAUL BRAND JUNIOR;7953;45009;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;ANALISTA DE SISTEMAS;22/01/1947;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;REGINA MARIA AGUERA BAZELICHE;7745;13999;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO);11/10/1951;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;REGINA PERPÉTUA CRUZ;7746;13007;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;VIGILANTE;14/06/1974;FEMININO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
1;VEREADOR;REGINALDO DONISETE FERREIRA;26678;23006;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;OUTROS;25/03/1970;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;REGINALDO DONIZETTI BAZAGLIA;28317;12812;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA;29/06/1971;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;REINALDO PIRES;28319;12712;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;CABELEIREIRO E BARBEIRO;07/01/1963;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;REIVANIL FERREIRA CARNEIRO;31693;27150;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;OUTROS;26/02/1970;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;RENATA EITELWEIN BUENO;26682;23010;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;ADVOGADO;10/11/1979;FEMININO;SUPERIOR COMPLETO;ELEITO
1;VEREADOR;RENATO ALVES DE FREITAS;7885;20156;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;COMERCIANTE;10/07/1955;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;RENE PAULO FONTANELLI MACHADO;26686;23550;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;OUTROS;07/09/1958;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;RENE RAMOS REGIO;7747;13313;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;SERVIDOR PÚBLICO CIVIL APOSENTADO;30/06/1935;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;RICARDO AUGUSTO RODRIGUES;26773;17900;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;OUTROS;18/12/1970;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;RICARDO DE OLIVEIRA MELLO;117;11669;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;EMPRESÁRIO;05/04/1975;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;RICARDO MUELLER DE OLIVEIRA;118;11000;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;DESENHISTA;15/03/1978;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;RICARDO TADEU NIEBUHR;7815;25147;DEFERIDO;25;DEM;DEMOCRATAS;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;07/01/1989;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;RICK HROMADA;7886;20000;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;OUTROS;22/11/1984;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;RITA DE CÁCIA DELFES;7954;45452;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;OUTROS;28/12/1965;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;RITA PLOCHARSKI;7955;45030;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;ASSISTENTE SOCIAL;23/02/1961;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
1;VEREADOR;RIVANIO APARECIDO RODRIGUES;7631;43013;DEFERIDO;43;PV;PARTIDO VERDE;OUTROS;02/04/1972;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;ROBERTO BIESEMEYER;33253;70007;DEFERIDO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;COMERCIANTE;31/08/1944;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;ROBERTO FIRMINO DE SOUZA;7816;25550;DEFERIDO;25;DEM;DEMOCRATAS;COMERCIANTE;03/04/1974;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;ROBERTO KAYSER;26689;23633;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;OUTROS;20/10/1959;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;ROBERTO MACIEL TAVARES;119;11877;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;OUTROS;08/05/1969;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;ROBERTO OTERO PADILHA BRAGA;7887;20013;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;JORNALISTA E REDATOR;02/05/1978;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;ROBERTO PELLIN;7817;25777;DEFERIDO;25;DEM;DEMOCRATAS;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;13/03/1960;MASCULINO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
1;VEREADOR;ROBERTO PIANOWSKI DE MORAES;31694;27007;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;PEDAGOGO;02/04/1957;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;ROBERTO VITORINO DE OLIVEIRA;31696;27797;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;COMERCIANTE;10/02/1964;MASCULINO;SUPERIOR INCOMPLETO;NÃO ELEITO
1;VEREADOR;ROBERVAL MARTE DOS SANTOS;7632;43500;DEFERIDO;43;PV;PARTIDO VERDE;COMERCIANTE;20/07/1960;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;ROBINSON CAMARGO;28321;12006;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SERVIDOR PÚBLICO MUNICIPAL;31/08/1959;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;ROBINSON LUIS CORDEIRO DE PAULA;7532;33555;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;POLICIAL MILITAR;16/11/1977;MASCULINO;SUPERIOR INCOMPLETO;NÃO ELEITO
1;VEREADOR;ROBOÃO SENEGAGLIA;34537;28999;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;15/06/1966;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;ROBSON CHAVES NIZER;31978;36789;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;19/05/1983;MASCULINO;LÊ E ESCREVE;SUPLENTE
1;VEREADOR;RODOLFO STUNITZ;32340;28877;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;09/06/1957;MASCULINO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;RODRIGO BRAUHARDT;26692;23677;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;ADMINISTRADOR;06/10/1981;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;RODRIGO CARMINATTI LEINIG;26695;23700;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;EMPRESÁRIO;27/07/1970;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;RODRIGO HENRIQUE GARCIA DE LIMA;30498;65165;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;30/06/1988;MASCULINO;SUPERIOR INCOMPLETO;NÃO ELEITO
1;VEREADOR;ROGÉRIO FERREIRA MENDES;22171;10011;RENÚNCIA;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;OUTROS;08/12/1948;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;#NULO#
