NUMERO_ZONA;CODIGO_CARGO;NUMERO_CAND;SQ_CANDIDATO;NOME_CANDIDATO;NOME_URNA_CANDIDATO;DESCRICAO_CARGO;COD_SIT_CAND_SUPERIOR;DESC_SIT_CAND_SUPERIOR;CODIGO_SIT_CANDIDATO;DESC_SIT_CANDIDATO;CODIGO_SIT_CAND_TOT;DESC_SIT_CAND_TOT;NUMERO_PARTIDO;SIGLA_PARTIDO;NOME_PARTIDO;SEQUENCIAL_LEGENDA;NOME_COLIGACAO;COMPOSICAO_LEGENDA;TOTAL_VOTOS
178;13;27222;1,6E+11;TIMOTEO BORGES DE CAMPOS;TIMÓTIO DOS CAMPOS DA VILA TOR;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;2
176;13;22322;1,6E+11;THIAGO GABRIEL CORREA DE OLIVEIRA;THICOLOR;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;22;PR;PARTIDO DA REPÚBLICA;1,6E+11;INOVA CURITIBA;PR / PC do B;50
174;13;20012;1,6E+11;PAULO FRANCISCO COELHO SOARES;DR PAULO COELHO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;173
178;13;11001;1,6E+11;REINALDO PIRES DE OLIVEIRA;REINALDO TESOURINHA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;375
174;13;11500;1,6E+11;ANTONIO CARLOS DO CARMO;TONINHO DA FARMÁCIA;VEREADOR;12;APTO;2;DEFERIDO;2;ELEITO POR QP;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;379
178;13;13613;1,6E+11;JOSETE DUBIASKI DA SILVA;PROFESSORA JOSETE;VEREADOR;12;APTO;2;DEFERIDO;2;ELEITO POR QP;13;PT;PARTIDO DOS TRABALHADORES;1,6E+11;PDT/PT/PV;PDT / PT / PV;688
178;13;13554;1,6E+11;LUSIA DE JESUS;LUSIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;13;PT;PARTIDO DOS TRABALHADORES;1,6E+11;PDT/PT/PV;PDT / PT / PV;0
145;13;44441;1,6E+11;MOACIR RAFAEL DO AMARAL;RAFAEL;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;1
177;13;20202;1,6E+11;COLATINO DE CASTRO NETO;COLATINO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;155
177;11;15;1,6E+11;RAFAEL VALDOMIRO GRECA DE MACEDO;RAFAEL GRECA;PREFEITO;12;APTO;2;DEFERIDO;4;NÃO ELEITO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;11937
176;13;15555;1,6E+11;RENATO SOARES MARIN;PROFESSOR RENATO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;9
4;13;14614;1,6E+11;JOSIAS ISRAEL DIAS;JOSIAS DIAS;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;37
2;13;36021;1,6E+11;AMARILDO GONÇALVES DA SILVA;AMARILDO SILVA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;31
1;13;36280;1,6E+11;JOEL SANTOS MARTINS;JOEL PRINCE;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;184
145;13;45000;1,6E+11;MARIA HELENA DEROSSO;MARY DEROSSO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;847
145;13;44200;1,6E+11;JOSÉ GONÇALVES PEREIRA;JOSÉ GONÇALVES;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;44
4;13;22022;1,6E+11;ADAIR AVILA ROA;ADAIR RÔA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;22;PR;PARTIDO DA REPÚBLICA;1,6E+11;INOVA CURITIBA;PR / PC do B;31
145;13;22963;1,6E+11;MILTON FERREIRA BRUNO;MILTON BRUNO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;22;PR;PARTIDO DA REPÚBLICA;1,6E+11;INOVA CURITIBA;PR / PC do B;4
174;13;12612;1,6E+11;MARIA APARECIDA QUEIROGA;CIDA QUEIROGA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;PDT/PT/PV;PDT / PT / PV;63
2;13;11456;1,6E+11;RUBENS ALVES DE CHAVES;RUBENS CHAVES;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;28
178;13;12612;1,6E+11;MARIA APARECIDA QUEIROGA;CIDA QUEIROGA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;PDT/PT/PV;PDT / PT / PV;51
145;13;12777;1,6E+11;GISELE SCHWINDEN DE SOUZA;GISELE LOPEZ;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;PDT/PT/PV;PDT / PT / PV;88
175;13;14131;1,6E+11;THIAGO ALEXANDRE BAPTISTA;THIAGO ALEB;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;8
3;13;31031;1,6E+11;EDSON OLIVEIRA DE SOUZA;EDSON OLIVEIRA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;453
3;13;36280;1,6E+11;JOEL SANTOS MARTINS;JOEL PRINCE;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;0
2;13;17557;1,6E+11;DIRCEU ALVES KENOR;KAREKA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;0
3;13;17557;1,6E+11;DIRCEU ALVES KENOR;KAREKA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;0
178;13;17557;1,6E+11;DIRCEU ALVES KENOR;KAREKA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;0
1;13;44713;1,6E+11;RICARDO VILARINHO DA COSTA;RICK VILLAR;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;13
176;13;11222;1,6E+11;MARIA ISABEL CARREIRA;MARIA DO BAIRRO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;16
174;13;65432;1,6E+11;FABIO BACILA SAHD;FABIO BACILA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;1,6E+11;INOVA CURITIBA;PR / PC do B;101
177;13;15111;1,6E+11;AGUINALDO GRAMAZIO WALTRICH;AGUINALDO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;16
4;11;12;1,6E+11;GUSTAVO BONATO FRUET;GUSTAVO FRUET;PREFEITO;12;APTO;2;DEFERIDO;6;2º TURNO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;CURITIBA QUER MAIS;PDT / PT / PV;27733
145;13;55123;1,6E+11;MARIE KAWAKAMI OKAMURA TAMINATO;MARIE TAMINATO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;71
2;13;20700;1,6E+11;CLAUDIO JUSTINO SPANHOL;CLAUDIO SPANHOL;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;27
145;13;20600;1,6E+11;MARIA ANGELICA MEDEIROS BOSSI;DRA ANGELICA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;134
4;13;50125;1,6E+11;APARECIDO RODRIGUES DE SOUZA;CIDO DA SAÚDE;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;1,6E+11;PARTIDO ISOLADO;PSOL;22
145;13;15431;1,6E+11;JOAO BATISTA DE QUADROS;BATISTA DA IMOBILIARIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;328
175;13;14123;1,6E+11;JAIRO DE OLIVEIRA E SILVA;JAIRINHO CASA DA RESISTÊNCIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;37
178;13;36021;1,6E+11;AMARILDO GONÇALVES DA SILVA;AMARILDO SILVA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;16
2;13;14131;1,6E+11;THIAGO ALEXANDRE BAPTISTA;THIAGO ALEB;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;47
178;13;14131;1,6E+11;THIAGO ALEXANDRE BAPTISTA;THIAGO ALEB;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;11
176;13;36021;1,6E+11;AMARILDO GONÇALVES DA SILVA;AMARILDO SILVA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;20
4;13;27277;1,6E+11;CELSO FELIPE DE ARAUJO;CELSO DENTISTA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;22
4;13;20101;1,6E+11;ENEMAR DE MOURA PASSOS;ENEMAR PASSOS;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;61
145;13;11333;1,6E+11;JOSMAR FERRAZ;JOSMAR;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;12
175;13;27750;1,6E+11;ANOEMA LOPES SANT'ANA;NOEMIA DA LINDÓIA/FANNY;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;0
3;13;23016;1,6E+11;MONICA CAETANO DA SILVA;MONICA CAETANO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;0
174;13;23016;1,6E+11;MONICA CAETANO DA SILVA;MONICA CAETANO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;0
175;13;23016;1,6E+11;MONICA CAETANO DA SILVA;MONICA CAETANO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;0
3;13;65432;1,6E+11;FABIO BACILA SAHD;FABIO BACILA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;1,6E+11;INOVA CURITIBA;PR / PC do B;183
176;13;20192;1,6E+11;CLEONICE WAGNER NEGRÃO;ENFERMEIRA CLÉO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;7
177;13;20192;1,6E+11;CLEONICE WAGNER NEGRÃO;ENFERMEIRA CLÉO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;13
177;13;20100;1,6E+11;TIAGO AUGUSTO GEVERT;TIAGO GEVERT;VEREADOR;12;APTO;2;DEFERIDO;2;ELEITO POR QP;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;392
178;13;17021;1,6E+11;SILVESTRE DA SILVA CAMARGO;CAMARGUINHO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;2
145;13;15131;1,6E+11;DIRCE MARTINS DA SILVA;DIRCE;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;11
3;13;36236;1,6E+11;ADRIANA POPADIUK;ADRIANA POPADIUK;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;3
178;13;36280;1,6E+11;JOEL SANTOS MARTINS;JOEL PRINCE;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;3
174;13;27027;1,6E+11;LEONIR DE ALMEIDA;ALEMÃO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;12
175;13;27021;1,6E+11;GERSON BATISTA RIBEIRO;LEÃO BRASIL;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;18
177;13;23456;1,6E+11;FERNANDO LINO DA SILVA;FERNANDO LINO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;71
174;13;22225;1,6E+11;CLAUDETE COSTA DA SILVA;CLAUDETE COSTA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;22;PR;PARTIDO DA REPÚBLICA;1,6E+11;INOVA CURITIBA;PR / PC do B;6
3;13;12112;1,6E+11;LUIZ MAURICIO CAMARGO CARRARO;MIAU CARRARO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;PDT/PT/PV;PDT / PT / PV;32
174;13;11033;1,6E+11;PEDRO RODRIGO DE ANDRADE;PROFº PEDRO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;145
175;13;14200;1,6E+11;BOHDAN METCHKO FILHO;BOHDAN;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;60
4;13;14111;1,6E+11;FERNANDO JOSE TISSOT;FERNANDO TISSOT;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;274
175;13;25500;1,6E+11;NILMA CORDEIRO REIS;NILMA REIS;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;25;DEM;DEMOCRATAS;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;6
178;13;22963;1,6E+11;MILTON FERREIRA BRUNO;MILTON BRUNO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;22;PR;PARTIDO DA REPÚBLICA;1,6E+11;INOVA CURITIBA;PR / PC do B;9
177;11;12;1,6E+11;GUSTAVO BONATO FRUET;GUSTAVO FRUET;PREFEITO;12;APTO;2;DEFERIDO;6;2º TURNO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;CURITIBA QUER MAIS;PDT / PT / PV;36351
2;13;65504;1,6E+11;ABNER CHECON;ABNER CHECON;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;1,6E+11;INOVA CURITIBA;PR / PC do B;10
176;13;15431;1,6E+11;JOAO BATISTA DE QUADROS;BATISTA DA IMOBILIARIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;9
1;13;36021;1,6E+11;AMARILDO GONÇALVES DA SILVA;AMARILDO SILVA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;21
174;13;11333;1,6E+11;JOSMAR FERRAZ;JOSMAR;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;16
178;13;14111;1,6E+11;FERNANDO JOSE TISSOT;FERNANDO TISSOT;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;69
1;13;17557;1,6E+11;DIRCEU ALVES KENOR;KAREKA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;1
176;13;17557;1,6E+11;DIRCEU ALVES KENOR;KAREKA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;11
4;13;15615;1,6E+11;ERASMO TAGAWA BRANDÃO;ERASMO BRANDÃO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;17
1;13;23016;1,6E+11;MONICA CAETANO DA SILVA;MONICA CAETANO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;1
178;13;45000;1,6E+11;MARIA HELENA DEROSSO;MARY DEROSSO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;74
174;13;14200;1,6E+11;BOHDAN METCHKO FILHO;BOHDAN;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;167
2;11;12;1,6E+11;GUSTAVO BONATO FRUET;GUSTAVO FRUET;PREFEITO;12;APTO;2;DEFERIDO;6;2º TURNO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;CURITIBA QUER MAIS;PDT / PT / PV;31882
175;13;65432;1,6E+11;FABIO BACILA SAHD;FABIO BACILA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;1,6E+11;INOVA CURITIBA;PR / PC do B;32
2;13;44040;1,6E+11;ALESSANDRO MORAES;ALESSANDRO MORAES;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;103
178;13;44713;1,6E+11;RICARDO VILARINHO DA COSTA;RICK VILLAR;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;23
175;13;20101;1,6E+11;ENEMAR DE MOURA PASSOS;ENEMAR PASSOS;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;26
2;13;11222;1,6E+11;MARIA ISABEL CARREIRA;MARIA DO BAIRRO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;18
178;13;11333;1,6E+11;JOSMAR FERRAZ;JOSMAR;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;4
1;13;45145;1,6E+11;FRANCISCO CARLOS DOS SANTOS GARCEZ;FRANCISCO GARCEZ;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;65
4;13;45145;1,6E+11;FRANCISCO CARLOS DOS SANTOS GARCEZ;FRANCISCO GARCEZ;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;67
3;13;44168;1,6E+11;VALÉRIO CAVALHEIRO;VALERIO CAVALHEIRO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;298
4;13;22591;1,6E+11;ANA PAULA MARCELINO DA SILVA;ANA PAULA MARCELINO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;22;PR;PARTIDO DA REPÚBLICA;1,6E+11;INOVA CURITIBA;PR / PC do B;2
1;13;11133;1,6E+11;LUIZ CARLOS CONCEIÇÃO;LUIZ CARLOS CONCEIÇÃO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;2
4;13;13222;1,6E+11;RONI ANDERSON BARBOSA;RONI BARBOSA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;13;PT;PARTIDO DOS TRABALHADORES;1,6E+11;PDT/PT/PV;PDT / PT / PV;261
145;13;20500;1,6E+11;NAPOLEAO DE VASCONCELOS;NAPOLEAO VASCONCELOS;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;9
145;13;20043;1,6E+11;ARLETE IVONE CARAMES;ARLETE MÃE DO GUILHERME;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;114
178;13;20321;1,6E+11;CELIO ANDRADE DA SILVA;CELIO ANDRADE;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;39
2;13;20055;1,6E+11;JAQUELINE KOPP;JAQUELINE KOPP;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;7
178;13;20345;1,6E+11;VIVIAN TEREZINHA MILANI NEIVA DE LIMA RODRIGUES;PROFESSORA VIVIAN;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;10
1;13;19009;1,6E+11;GERSON LUIZ FERREIRA;GERSON FERREIRA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;19;PTN;PARTIDO TRABALHISTA NACIONAL;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;69
178;13;17232;1,6E+11;CREVES DE OLIVEIRA ALMEIDA;CREVES;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;4
3;13;15215;1,6E+11;PAULO CESAR LANGER;PAULO LANGER;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;10
